ALEpointcodeOLD	ALEpointcodeNEW	LanguageGroup	Language	PlaceName	Latitude	Longitude	PlaceNameALEnew	PlaceNameBasetable	PlaceNameALEOld	LatitudeALEOld	LongitudeALEOld	GeonamesURL
06.0.040	ESR040	Romance	Spanish	Salinas de Oro	42.7755	-1.8893	Salinas de Oro	Salinas_de_Oro	SALINAS DE ORO (NAVARRA)	42.7833	-1.9000	http://www.geonames.org/3111014/salinas-de-oro.html
06.0.041	ESR041	Romance	Spanish	Sos del Rey Católico	42.4936	-1.2175	Sos del Rey Católico	Sos_del_Rey_Católico	SOS DEL REY CATOLICO (ZARAGOZA)	42.5000	-1.2167	http://www.geonames.org/3108656/sos-del-rey-catolico.html
06.0.042	ESR042	Romance	Spanish	Hecho	42.7383	-0.7500	Hecho	Hecho	HECHO (HUESCA)	42.7500	-0.7500	http://www.geonames.org/3120867/hecho.html
06.0.043	ESR043	Romance	Spanish	Angüés	42.1108	-0.1536	Angüés	Angüés	ANGUES (HUESCA)	42.1167	-0.1667	http://www.geonames.org/3130021/anguees.html
06.0.044	ESR044	Romance	Spanish	Fanlo	42.5874	-0.0213	Fanlo	Fanlo	FANLO (HUESCA)	42.5833	-0.0167	http://www.geonames.org/3122647/fanlo-del-valle-de-vio.html
06.0.045	ESR045	Romance	Spanish	Noales	42.4586	0.6628	Noales	Noales	NOALES (HUESCA)	42.2500	0.4833	http://www.geonames.org/3115444/noales.html
06.0.046	ESR046	Romance	Galician	A Guarda	41.9010	-8.8733	Salcidos	La_Guardia	LA GUARDIA (PONTE VEDRA)	41.9000	-8.8833	http://www.geonames.org/3119646/a-guarda.html
06.0.047	ESR047	Romance	Galician	Hermisende	41.9683	-6.8961	Hermisende	Hermisende	HERMISENDE (ZAMORA)	41.9667	-6.8833	http://www.geonames.org/3120818/hermisende.html
06.0.048	ESR048	Romance	Spanish	Fermoselle	41.3166	-6.3940	Fermoselle	Fermoselle	FERMOSELLE (ZAMORA)	41.3167	-6.4000	http://www.geonames.org/3122558/fermoselle.html
06.0.049	ESR049	Romance	Spanish	Pozuelo de Tábara	41.7854	-5.8954	Pozuelo de Tábara	Pozuelo_de_Tábara	POZUELO DE TABARA (ZAMORA)	41.7833	-5.9000	http://www.geonames.org/3112984/pozuelo-de-tabara.html
06.0.050	ESR050	Romance	Spanish	Venialbo	41.3896	-5.5368	Venialbo	Venialbo	VENIALBO (ZAMORA)	41.3833	-5.5333	http://www.geonames.org/3106173/venialbo.html
06.0.051	ESR051	Romance	Spanish	Mota del Marqués	41.6283	-5.1764	Mota del Marqués	Mota_der_Marqués	MOTA DEL MARQUES (VALLADOLID)	41.6333	-5.1833	http://www.geonames.org/6362224/mota-del-marques.html
06.0.052	ESR052	Romance	Spanish	Madrigal de las Atlas	41.0902	-5.0030	Madrigal de las Atlas Torres	Madrigal_de_las_Atlas	MADRIGAL DE LAS ALTAS TORRES (AVILA)	41.0833	-5.0000	http://www.geonames.org/3117728/madrigal-de-las-altas-torres.html
06.0.053	ESR053	Romance	Spanish	Íscar	41.3610	-4.5328	Íscar	Iscar	ISCAR (VALLADOLID)	41.3500	-4.5500	http://www.geonames.org/3120288/iscar.html
06.0.054	ESR054	Romance	Spanish	Alba de Cerrato	41.8115	-4.3649	Alba de Cerrato	Alba_de_Cerrato	ALBA DE CERRATO (PALENCIA)	41.8000	-4.3833	http://www.geonames.org/3130708/alba-de-cerrato.html
06.0.055	ESR055	Romance	Spanish	Valcavado de Roa	41.6874	-3.9933	Valcavado de Roa	Valcavado	VALCAVADO DE ROA (BURGOS)	41.7000	-3.9167	http://www.geonames.org/3107054/valcavado-de-roa.html
06.0.056	ESR056	Romance	Spanish	Sepúlveda	41.2974	-3.7489	Sepúlveda	Sepúlveda	SEPULVEDA (SEGOVIA)	41.3000	-3.7500	http://www.geonames.org/3109139/sepulveda.html
06.0.057	ESR057	Romance	Spanish	Montejo de la Sierra	41.0595	-3.5297	Montejo de la Sierra	Montejo_de_la_Sierra	MONTEJO DE LA SIERRA (MADRID)	41.0667	-3.5333	http://www.geonames.org/3116345/montejo-de-la-sierra.html
06.0.058	ESR058	Romance	Spanish	Castillejo de Robledo	41.5601	-3.4947	Castillejo de Robledo	Castillejo_de_Robledo	CASTILLEJO DE ROBLEDO (SORIA)	41.5500	-3.5000	http://www.geonames.org/3125816/castillejo-de-robledo.html
06.0.059	ESR059	Romance	Spanish	Almazán	41.4859	-2.5332	Almazán	Almazán	ALMAZAN (SORIA)	41.4833	-2.5167	http://www.geonames.org/3130313/almazan.html
06.0.060	ESR060	Romance	Spanish	Almaluez	41.2881	-2.2686	Almaluez	Almaluez	ALMALUEZ (SORIA)	41.2833	-2.2500	http://www.geonames.org/3130325/almaluez.html
06.0.061	ESR061	Romance	Spanish	Borobia	41.6650	-1.8966	Borovia	Borovia	BOROBIA (SORIA)	41.6667	-1.9000	http://www.geonames.org/3127790/borobia.html
06.0.062	ESR062	Romance	Spanish	La Almunia de Doña Godina	41.4768	-1.3747	La Almunia de Doña Godina	La_Almunia_de_Dona_Godina	LA ALMUNIA DE DONA GODINA (ZARAGOZA)	41.1333	-1.6500	http://www.geonames.org/3120012/la-almunia-de-dona-godina.html
06.0.063	ESR063	Romance	Spanish	Ribaforada	41.9965	-1.5136	Ribaforada	Ribaforada	RIBAFORADA (NAVARRA)	41.9833	-1.5500	http://www.geonames.org/3111845/ribaforada.html
06.0.064	ESR064	Romance	Spanish	Zuera	41.8685	-0.7901	Zuera	Zuera	ZUERA (ZARAGOZA)	41.8167	-0.6167	http://www.geonames.org/3104226/zuera.html
06.0.065	ESR065	Romance	Spanish	Híjar	41.1732	-0.4491	Híjar	Híjar	HIJAR (TERUEL)	41.1667	-0.4500	http://www.geonames.org/3120763/hijar.html
06.0.066	ESR066	Romance	Spanish	Pallaruelo de Monegros	41.7051	-0.2086	Pallaruelo de Monegros	Pallaruelo_de_Monegros	PALLARUELO DE MONEGROS (HUESCA)	41.7000	-0.2167	http://www.geonames.org/3114519/pallaruelo-de-monegros.html
06.0.067	ESR067	Romance	Spanish	Pozán de Vero	42.0816	0.0329	Pozán de Vero	Pozán_de_Vero	POZAN DE VERO (HUESCA)	41.9833	0.3167	http://www.geonames.org/3113021/pozan-de-vero.html
06.0.068	ESR068	Romance	Spanish	Fraga	41.5218	0.3417	Fraga	Fraga	FRAGA (HUESCA)	41.5333	0.3500	http://www.geonames.org/3122157/fraga.html
06.0.069	ESR069	Romance	Spanish	Navasfrías	40.2972	-6.8210	Navasfrías	Navasfrias	NAVASFRIAS (SALAMANCA)	40.3000	-6.8167	http://www.geonames.org/3115580/navasfrias.html
06.0.070	ESR070	Romance	Spanish	Ahigal de los Aceiteros	40.8731	-6.7474	Ahigal de los Aceiteros	Ahigal_de_los_Aceiteros	AHIGAL DE LOS ACEITEROS (SALAMANCA)	40.8667	-6.7500	http://www.geonames.org/3130791/ahigal-de-los-aceiteros.html
06.0.071	ESR071	Romance	Spanish	La Pesga	40.3251	-6.1748	La Pesga	La_Pesga	LA PESGA (CACERES)	40.3333	-6.1667	http://www.geonames.org/3119236/la-pesga.html
06.0.072	ESR072	Romance	Spanish	Rollán	40.9621	-5.9185	Rollán	Rollán	ROLLAN (SALAMANCA)	40.9667	-5.9167	http://www.geonames.org/3111407/rollan.html
06.0.073	ESR073	Romance	Spanish	Pedraza de Alba	40.7548	-5.3763	Pedraza de Alba	Pedraza_de_Alba	PEDRAZA DE ALBA (SALAMANCA)	40.7500	-5.4000	http://www.geonames.org/3114131/pedraza-de-alba.html
06.0.074	ESR074	Romance	Spanish	Las Ventas de San Julián	40.0086	-5.2939	Las Ventas de San Julián	Las_Ventas_de_San_Julián	LAS VENTAS DE SAN JULIAN (TOLEDO)	40.0000	-5.3000	http://www.geonames.org/2515206/las-ventas-de-san-julian.html
06.0.075	ESR075	Romance	Spanish	Garganta del Villar	40.4502	-5.1038	Garganta del Villar	Garganta_del_Villar	GARGANTA DEL VILLAR (AVILA)	40.4333	-5.1000	http://www.geonames.org/3121589/garganta-del-villar.html
06.0.076	ESR076	Romance	Spanish	Laguna Rodrigo	40.9794	-4.4600	Laguna Rodrigo	Laguna_Rodrigo	LAGUNA RODRIGO (SEGOVIA)	40.9667	-4.4667	http://www.geonames.org/3119627/laguna-rodrigo.html
06.0.077	ESR077	Romance	Spanish	Navalperal de Pinares	40.5919	-4.4111	Navalperal de Pinares	Navalperal_de_Pinares	NAVALPERAL DE PINARES (AVILA)	40.5833	-4.4167	http://www.geonames.org/3115634/navalperal-de-pinares.html
06.0.078	ESR078	Romance	Spanish	Soto del Real	40.7528	-3.7910	Chozas de la Sierra	Chozas_de_la_Sierra	CHOZAS DE LA SIERRA (MADRID)	40.7500	-3.7667	http://www.geonames.org/6359363/soto-del-real.html
06.0.079	ESR079	Romance	Spanish	Madrid	40.4168	-3.7038	Madrid	Madrid	MADRID (MADRID)	40.4167	-3.7167	http://www.geonames.org/3117735/madrid.html
06.0.080	ESR080	Romance	Spanish	Escariche	40.4079	-3.0567	Escariche	Escariche	ESCARICHE (GUADALAJARA)	40.4167	-3.0500	http://www.geonames.org/3123001/escariche.html
06.0.081	ESR081	Romance	Spanish	Navalpotro	40.9280	-2.5975	Navalpotro	Navalpotro	NAVALPOTRO (GUADALAJARA)	40.9167	-2.6000	http://www.geonames.org/3115632/navalpotro.html
06.0.082	ESR082	Romance	Spanish	El Pozuelo	40.6203	-2.2769	El Pozuelo	El_Pozuelo	EL POZUELO (CUENCA)	40.6167	-2.2500	http://www.geonames.org/3123330/el-pozuelo.html
06.0.083	ESR083	Romance	Spanish	Canete, Cuenca	40.0500	-1.6500	Canete	Canete	CANETE (CUENCA)	40.0500	-1.6500	http://www.geonames.org/3126582/canete.html
06.0.084	ESR084	Romance	Spanish	Villar del Salz	40.6819	-1.4996	Villa del Salz	Villa_del_Saz	VILLAR DEL SALZ (TERUEL)	40.6833	-1.5000	http://www.geonames.org/3105038/villar-del-salz.html
06.0.085	ESR085	Romance	Spanish	Arcos de Salinas	39.9936	-1.0428	Arcos de Salinas	Arcos_de_Salinas	ARCOS DE SALINAS (TERUEL)	40.0000	-1.0500	http://www.geonames.org/2521664/arcos-de-las-salinas.html
06.0.086	ESR086	Romance	Spanish	Montalbán, Teruel	40.8327	-0.8002	Montalbán	Montalbán	MONTALBAN (TERUEL)	40.8333	-0.8000	http://www.geonames.org/3116441/montalban.html
06.0.087	ESR087	Romance	Spanish	Alcalá de la Selva	40.3720	-0.7197	Alcalá de la Selva	Alcalá_de_la_Selva	ALCALA DE LA SELVA (TERUEL)	40.3667	-0.7167	http://www.geonames.org/3130615/alcala-de-la-selva.html
06.0.088	ESR088	Romance	Spanish	Mayorga	39.2614	-7.1301	Mayorga	Mayorga	MAYORGA (BADAJOZ)	39.2500	-7.0833	http://www.geonames.org/2518525/el-convento.html
06.0.089	ESR089	Romance	Spanish	Ceclavín	39.8222	-6.7733	Ceclavín	Ceclavín	CECLAVIN (CACERES)	39.8167	-6.7833	http://www.geonames.org/2519659/ceclavin.html
06.0.090	ESR090	Romance	Spanish	Robledillo de Trujillo	39.2691	-5.9800	Robledillo de Trujillo	Robledillo_de_Trujillo	ROBLEDILLO DE TRUJILLO (CACERES)	39.2667	-5.9833	http://www.geonames.org/2511781/robledillo-de-trujillo.html
06.0.091	ESR091	Romance	Spanish	Majadas	39.9423	-5.7464	Majadas	Majadas	MAJADAS (CACERES)	39.9500	-5.7500	http://www.geonames.org/2514279/majadas.html
06.0.092	ESR092	Romance	Spanish	Helechosa de los Montes	39.3120	-4.9078	Helechosa	Helechosa	HELECHOSA (BADAJOZ)	39.3167	-4.9000	http://www.geonames.org/2516801/helechosa.html
06.0.093	ESR093	Romance	Spanish	San Pablo, Toledo	39.5402	-4.3317	San Pablo	San_Pablo	SAN PABLO (TOLEDO)	39.5500	-4.3167	http://www.geonames.org/2511271/san-pablo.html
06.0.094	ESR094	Romance	Spanish	Ontígola	40.0097	-3.5724	Ontígola	Ontígola	ONTIGOLA (TOLEDO)	39.9667	-3.5667	http://www.geonames.org/2513104/ontigola.html
06.0.095	ESR095	Romance	Spanish	Villafranca de los Caballeros	39.4263	-3.3600	Villafranca de los Caballeros	Villafranca	VILLAFRANCA DE LOS CABALLEROS (TOLEDO)	39.4333	-3.3500	http://www.geonames.org/2509597/villafranca-de-los-caballeros.html
06.0.096	ESR096	Romance	Spanish	Uclés	39.9800	-2.8633	Uclés	Uclés	UCLES (CUENCA)	39.9667	-2.8667	http://www.geonames.org/2510106/ucles.html
06.0.097	ESR097	Romance	Spanish	Las Mesas	39.3878	-2.7643	Las Mesas	Les_Mesas	LAS MESAS (CUENCA)	39.4000	-2.7500	http://www.geonames.org/2515319/las-mesas.html
06.0.098	ESR098	Romance	Spanish	Albacete	38.9943	-1.8585	Albacete	Albacete	ALBACETE (ALBACETE)	39.0000	-1.8667	http://www.geonames.org/2522258/albacete.html
06.0.099	ESR099	Romance	Spanish	Enguídanos	39.6736	-1.6063	Enguídanos	Enguídanos	ENGUIDANOS (CUENCA)	39.6667	-1.6167	http://www.geonames.org/2518009/enguidanos.html
06.0.100	ESR100	Romance	Spanish	Encinasola	38.1382	-6.8713	Encinasola	Encinasola	ENCINASOLA (HUELVA)	38.1500	-6.8833	http://www.geonames.org/2518020/encinasola.html
06.0.101	ESR101	Romance	Spanish	Solana de los Barros	38.7228	-6.5396	Solana de los Barros	Solana_de_los_Barros	SOLANA DE LOS BARROS (BADAJOZ)	38.7333	-6.5500	http://www.geonames.org/2510839/solana-de-los-barros.html
06.0.102	ESR102	Romance	Spanish	Monesterio	38.0890	-6.2727	Monesterio	Monesterio	MONESTERIO (BADAJOZ)	38.0833	-6.2667	http://www.geonames.org/2513692/monesterio.html
06.0.103	ESR103	Romance	Spanish	Higuera de la Serena	38.6453	-5.7412	Higuera de la Serena	Higuera_de_la_Serena	HIGUERA DE LA SERENA (BADAJOZ)	38.6500	-5.7500	http://www.geonames.org/2516731/higuera-de-la-serena.html
06.0.104	ESR104	Romance	Spanish	Villanueva Del Duque	38.3931	-4.9987	Villanueva Del Duque	Villanueva_Del_Duque	VILLANUEVA DEL DUQUE (CORDOBA)	38.3333	-5.0000	http://www.geonames.org/2509551/villanueva-del-duque.html
06.0.105	ESR105	Romance	Spanish	Almadén	38.7745	-4.8326	Almadén	Almadén	ALMADEN (CIUDAD REAL)	38.7833	-4.8333	http://www.geonames.org/2521938/almaden.html
06.0.106	ESR106	Romance	Spanish	Ciudad Real	38.9848	-3.9274	Ciudad Real	Ciudad_Real	CIUDAD REAL (CIUDAD REAL)	38.9833	-3.9167	http://www.geonames.org/2519402/ciudad-real.html
06.0.107	ESR107	Romance	Spanish	Aldeaquemada	38.4116	-3.3729	Aldeaquemada	Aldeaquemada	ALDEAQUEMADA (JAEN)	38.4167	-3.3667	http://www.geonames.org/2522065/aldeaquemada.html
06.0.108	ESR108	Romance	Spanish	Villanueva de la Fuente	38.6928	-2.6959	Villanueva de la Fuente	Villanueva_de_la_Fuente	VILLANUEVA DE LA FUENTE (CIUDAD REAL)	38.7000	-2.7000	http://www.geonames.org/2509560/villanueva-de-la-fuente.html
06.0.109	ESR109	Romance	Spanish	Nerpio	38.1478	-2.2988	Nerpio	Nerpio	NERPIO (ALBACETE)	38.1500	-2.3000	http://www.geonames.org/2513238/nerpio.html
06.0.110	ESR110	Romance	Spanish	Ricote	38.1537	-1.3656	Ricote	Ricote	RICOTE (MURCIA)	38.1667	-1.3500	http://www.geonames.org/2511869/ricote.html
06.0.111	ESR111	Romance	Spanish	Ayamonte	37.2141	-7.4043	Ayamonte	Ayamonte	AYAMONTE (HUELVA)	37.2167	-7.4000	http://www.geonames.org/2521456/ayamonte.html
06.0.112	ESR112	Romance	Spanish	Paterna del Campo	37.4193	-6.4021	Paterna del Campo	Paterna_del_Campo	PATERNA DEL CAMPO (HUELVA)	37.4167	-6.4000	http://www.geonames.org/2512860/paterna-del-campo.html
06.0.113	ESR113	Romance	Spanish	Navas de la Concepción	37.9325	-5.4660	Navas de la Concepción	Navas_de_la_Concepción	NAVAS DE LA CONCEPCION (SEVILLA)	37.9333	-5.4667	http://www.geonames.org/2515305/las-navas-de-la-concepcion.html
06.0.114	ESR114	Romance	Spanish	Casariche	37.2938	-4.7627	Casariche	Casariche	CASARICHE (SEVILLA)	37.3000	-4.7500	http://www.geonames.org/2519979/casariche.html
06.0.115	ESR115	Romance	Spanish	Baena	37.6174	-4.3245	Baena	Baena	BAENA (CORDOBA)	37.6167	-4.3333	http://www.geonames.org/2521415/baena.html
06.0.116	ESR116	Romance	Spanish	Arjonilla	37.9745	-4.1066	Arjonilla	Arjonilla	ARJONILLA (JAEN)	37.9833	-4.1000	http://www.geonames.org/2521593/arjonilla.html
06.0.117	ESR117	Romance	Spanish	Iznalloz	37.3926	-3.5199	Iznalloz	Iználloz	IZNALLOZ (GRANADA)	37.4000	-3.5000	http://www.geonames.org/2516414/iznalloz.html
06.0.118	ESR118	Romance	Spanish	Larva	37.7594	-3.2024	Larva	Larva	LARVA (JAEN)	37.7500	-3.2167	http://www.geonames.org/2515543/larva.html
06.0.119	ESR119	Romance	Spanish	Alcóntar	37.3360	-2.5975	Alcóntar	Alcóntar	ALCONTAR (ALMERIA)	37.3333	-2.5833	http://www.geonames.org/2522108/alcontar.html
06.0.120	ESR120	Romance	Spanish	Cúllar Baza	37.5828	-2.5706	Cúllar Baza	Cúllar_Baza	GULLAR (DE) BAZA (GRANADA)	37.5833	-2.5667	http://www.geonames.org/2518951/cullar-de-baza.html
06.0.121	ESR121	Romance	Spanish	Carboneras	36.9968	-1.8947	Carboneras	Carboneros	CARBONERAS (ALMERIA)	37.0000	-1.8833	http://www.geonames.org/2520163/carboneras.html
06.0.122	ESR122	Romance	Spanish	Zarcilla de Ramos	37.8441	-1.8763	Zarcillo de Ramos	Zarcillo_de_Ramos	ZARCILLA DE RAMOS (MURCIA)	37.8333	-1.8833	http://www.geonames.org/2509342/zarcilla-de-ramos.html
06.0.123	ESR123	Romance	Spanish	Aguilas	37.4118	-1.5828	Aguilas	Aguilas	AGUILAS (MURCIA)	37.4167	-1.5833	http://www.geonames.org/2522333/aguilas.html
06.0.124	ESR124	Romance	Spanish	Jerez de la Frontera	36.6850	-6.1261	Jerez de la Frontera	Jerez_de_la_Frontera	JEREZ DE LA FRONTERA (CADIZ)	36.6833	-6.1333	http://www.geonames.org/2516326/jerez-de-la-frontera.html
06.0.125	ESR125	Romance	Spanish	Las Cabezas de San Juan	36.9803	-5.9383	Cabezas de San Juan	Cabezas_de_Can_Juan	CABEZAS DE SAN JUAN (SEVILLA)	36.9833	-5.9333	http://www.geonames.org/2515493/las-cabezas-de-san-juan.html
06.0.126	ESR126	Romance	Spanish	Algeciras	36.1318	-5.4486	Algeciras	Algeciras	ALGECIRAS (CADIZ)	36.1333	-5.4500	http://www.geonames.org/2522013/algeciras.html
06.0.127	ESR127	Romance	Spanish	Setenil	36.8624	-5.1764	Setenil	Setenil	SETENIL (CADIZ)	36.8667	-5.1667	http://www.geonames.org/2510915/setenil-de-las-bodegas.html
06.0.128	ESR128	Romance	Spanish	Estepona	36.4268	-5.1467	Estepona	Espona	ESTEPONA (MALAGA)	36.4333	-5.1500	http://www.geonames.org/2517816/estepona.html
06.0.129	ESR129	Romance	Spanish	Riogordo	36.9164	-4.2930	Riogordo	Ríogordo	RIOGORDO (MALAGA)	36.9167	-4.3000	http://www.geonames.org/2511825/riogordo.html
06.0.130	ESR130	Romance	Spanish	Albunol	36.7922	-3.2024	Albunol	Albunol	ALBUNOL (GRANADA)	36.8000	-3.1833	http://www.geonames.org/2522187/albunol.html
06.2.201	ESR201	Romance	Catalan	Taüll	42.5195	0.8486	Taüll	Taüll	TAUELL (LERIDA)	42.5167	0.8500	http://www.geonames.org/3108406/tauell.html
06.2.202	ESR202	Romance	Catalan	Peramola	42.0619	1.2728	Peramola	Peramola	PERAMOLA (LERIDA)	42.0667	1.2667	http://www.geonames.org/3113792/peramola.html
06.2.203	ESR203	Romance	Catalan	Sant Privat d'en Bas	42.1502	2.4185	Sant Privat d'en Bas	Sant_Privat_d'en_Bas	SANT PRIVAT D'EN BAS (GERONE)	42.1333	2.4167	http://www.geonames.org/3110108/sant-privat-d-en-bas.html
06.2.204	ESR204	Romance	Catalan	Llançà	42.3654	3.1594	Llançà	Llançà	LLANCA (GERONE)	42.3667	3.1500	http://www.geonames.org/6534076/llanca.html
06.2.205	ESR205	Romance	Catalan	Riba-roja d'Ebre	41.2500	0.4833	Riba-roja 	Riba-roja	RIBA-ROJA (TARRAGONE)	41.2500	0.4833	http://www.geonames.org/3111837/riba-roja-d-ebre.html
06.2.206	ESR206	Romance	Catalan	Almenar	41.7971	0.5681	Almenar	Almenar	ALMENAR (LERIDA)	41.7833	0.5667	http://www.geonames.org/3130306/almenar.html
06.2.207	ESR207	Romance	Catalan	La Torre de Fontaubella	41.1246	0.8648	La Torre de Fontaubella	La_Torre_de_Fontaubella	LA TORRE DE FONTAUBELLA (TARRAGONE)	41.1167	0.8667	http://www.geonames.org/6361393/la-torre-de-fontaubella.html
06.2.208	ESR208	Romance	Catalan	Arbeca	41.5426	0.9235	Arbeca	Arbeca	ARBECA (LERIDA)	41.5333	0.9333	http://www.geonames.org/3129809/arbeca.html
06.2.209	ESR209	Romance	Catalan	Freixenet de Segarra	41.6611	1.3956	Freixenet de Segarra	Freixenet_de_Segarra	FREIXENET DE SEGARRA (LERIDA)	41.6667	1.4000	http://www.geonames.org/6358925/sant-guim-de-freixenet.html
06.2.210	ESR210	Romance	Catalan	Sant Jaume Sesoliveres	41.4711	1.7508	Sant Jaume Sesoliveres	Sant_Jaume_Sesoliveres	SANT JAUME SESOLIVERES (COMM. DE PIERA)	41.4167	1.5000	http://www.geonames.org/3109552/sant-jaume-sas-oliveras.html
06.2.211	ESR211	Romance	Catalan	Moià	41.8099	2.0972	Moià	Moià	MOIA (BARCELONA)	41.8000	2.1000	http://www.geonames.org/6356167/moia.html
06.2.212	ESR212	Romance	Catalan	Barcelona	41.3851	2.1734	Barcelona	Barcelona	BARCELONA (BARCELONA)	41.3833	2.1833	http://www.geonames.org/6544106/ciutat-vella.html
06.2.213	ESR213	Romance	Catalan	Llagostera	41.8266	2.8930	Llagostera	Llagostera	LLAGOSTERA (GERONE)	41.8333	2.9000	http://www.geonames.org/3118340/llagostera.html
06.2.214	ESR214	Romance	Catalan	Sorita	40.7288	-0.1665	Sorita	Sorita	SORITA (CASTELLO)	40.6667	-0.1667	http://www.geonames.org/3104261/zorita-del-maestrazgo.html
06.2.215	ESR215	Romance	Catalan	Albocàsser	40.3567	0.0251	Albocàsser	Albocàsser	ALBOCASSER (CASTELLO)	40.3500	0.0167	http://www.geonames.org/3130637/albocasser.html
06.2.216	ESR216	Romance	Catalan	Amposta	40.7068	0.5802	Amposta	Amposta	AMPOSTA (TARAGONE)	40.7167	0.5667	http://www.geonames.org/6361257/amposta.html
06.2.217	ESR217	Romance	Catalan	Alzira	39.1512	-0.4334	Alzira	Alzira	ALZIRA (VALENCIA)	39.1333	-0.4667	http://www.geonames.org/2522129/alzira.html
06.2.218	ESR218	Romance	Catalan	València	39.4699	-0.3763	València	València	VALENCIA (VALENCIA)	39.4833	-0.4000	http://www.geonames.org/2509954/valencia.html
06.2.219	ESR219	Romance	Catalan	Castelló de la Plana	39.9854	-0.0373	Castelló de la Plana	Castelló_de_la_Plana	CASTELLO DE LA PLANA (CASTELLO)	39.9667	-0.0500	http://www.geonames.org/2519752/castello-de-la-plana.html
06.2.220	ESR220	Romance	Catalan	Novelda	38.3841	-0.7668	Novelda	Novelda	NOVELDA (ALACANT)	38.4167	-0.7167	http://www.geonames.org/2513195/novelda.html
06.2.221	ESR221	Romance	Catalan	Ontinyent	38.8221	-0.6064	Ontinyent	Ontinyent	ONTINYENT (VALENCIA)	38.8333	-0.6333	http://www.geonames.org/2521374/balneario.html
06.2.222	ESR222	Romance	Catalan	Altea	38.6029	-0.0451	Altea	Altea	ALTEA (ALACANT)	38.5500	-0.0833	http://www.geonames.org/2515014/llano-del-castillo.html
06.2.223	ESR223	Romance	Catalan	Santanyí	39.3539	3.1303	Santanyí	Santanyí	SANTANYI (MAJORQUE)	39.3500	3.1333	http://www.geonames.org/2511106/santanyi.html
06.2.224	ESR224	Romance	Catalan	Ciutadella	39.9991	3.8389	Ciutadella	Ciutadella	CIUTADELLA (MINORQUE)	40.0000	3.8333	http://www.geonames.org/3124967/ciutadella.html
06.2.225	ESR225	Romance	Catalan	Eivissa	38.9095	1.4335	Eivissa	Eivissa	EIVISSA (IBIZA)	38.8667	1.4167	http://www.geonames.org/6695972/es-cana.html
07.0.001	FIF001	Finnic	Finnish	Rovaniemi	66.4970	25.7250	Rovaniemi	Rovaniemi	ROVANIEMI	66.5000	25.5000	http://www.geonames.org/638936/rovaniemi.html
07.0.002	FIF002	Finnic	Finnish	Himanka	64.0583	23.6500	Himanka	Himanka	HIMANKA	64.0833	23.6667	http://www.geonames.org/657838/himanka.html
07.0.003	FIF003	Finnic	Finnish	Nivala	63.9250	24.9750	Nivala	Nivala	NIVALA	64.0000	25.0000	http://www.geonames.org/644499/nivala.html
07.0.004	FIF004	Finnic	Finnish	Utajärvi	64.7614	26.4164	Utajärvi	Utajärvi	UTAJAERVI	64.7500	26.5000	http://www.geonames.org/633295/utajaervi.html
07.0.005	FIF005	Finnic	Finnish	Ristijärvi	64.5051	28.2071	Ristijärvi	Ristijärvi	RISTIJAERVI	64.5000	28.5000	http://www.geonames.org/639234/ristijaervi.html
